order_id,user_id,restaurant_id,order_date,order_amount,name,city,membership,restaurant_name,cuisine,rating,order_month,order_year,order_day,order_value_band,user_order_count,loyalty_group
2993,950,396,2023-10-18,246.72,User_950,Chennai,Regular,Restaurant_396,Mexican,4.8,10,2023,Wednesday,Mid Spend,6,Loyal User
2994,168,9,2023-07-15,590.22,User_168,Hyderabad,Gold,Restaurant_9,Italian,3.1,7,2023,Saturday,High Spend,7,Loyal User
2995,70,352,2023-04-14,1496.45,User_70,Bangalore,Gold,Restaurant_352,Italian,4.7,4,2023,Friday,Premium Spend,2,New User
2996,602,217,2023-09-02,1287.3,User_602,Pune,Regular,Restaurant_217,Indian,4.8,9,2023,Saturday,Premium Spend,3,Returning User
2997,268,449,2023-09-06,1098.23,User_268,Hyderabad,Gold,Restaurant_449,Indian,4.5,9,2023,Wednesday,Premium Spend,4,Returning User
2998,554,180,2023-11-03,988.02,User_554,Chennai,Gold,Restaurant_180,Chinese,4.4,11,2023,Friday,High Spend,4,Returning User
2999,2706,289,2023-10-21,348.91,User_2706,Hyderabad,Regular,Restaurant_289,Italian,4.8,10,2023,Saturday,Mid Spend,4,Returning User
3000,1745,416,2023-07-17,767.46,User_1745,Hyderabad,Gold,Restaurant_416,Chinese,4.6,7,2023,Monday,High Spend,3,Returning User
3001,2992,418,2023-09-19,748.76,User_2992,Bangalore,Regular,Restaurant_418,Chinese,3.3,9,2023,Tuesday,High Spend,5,Returning User
3002,2539,35,2023-01-29,502.26,User_2539,Hyderabad,Regular,Restaurant_35,Chinese,3.9,1,2023,Sunday,High Spend,2,New User
3003,2896,199,2023-11-10,638.34,User_2896,Bangalore,Gold,Restaurant_199,Italian,3.4,11,2023,Friday,High Spend,2,New User
3004,2071,174,2023-12-17,1090.17,User_2071,Hyderabad,Regular,Restaurant_174,Mexican,3.1,12,2023,Sunday,Premium Spend,5,Returning User
3005,2856,82,2023-11-19,263.03,User_2856,Hyderabad,Regular,Restaurant_82,Chinese,3.3,11,2023,Sunday,Mid Spend,7,Loyal User
3006,329,240,2023-11-18,1340.98,User_329,Hyderabad,Regular,Restaurant_240,Indian,3.8,11,2023,Saturday,Premium Spend,8,Loyal User
3007,442,393,2023-01-09,1143.21,User_442,Chennai,Gold,Restaurant_393,Italian,4.1,1,2023,Monday,Premium Spend,3,Returning User
3008,1759,155,2023-03-15,1003.04,User_1759,Chennai,Regular,Restaurant_155,Mexican,3.1,3,2023,Wednesday,Premium Spend,6,Loyal User
3009,610,161,2023-07-21,149.5,User_610,Pune,Gold,Restaurant_161,Mexican,3.8,7,2023,Friday,Low Spend,3,Returning User
3010,2824,332,2023-12-02,568.39,User_2824,Bangalore,Regular,Restaurant_332,Chinese,4.8,12,2023,Saturday,High Spend,4,Returning User
3011,92,271,2023-04-11,519.77,User_92,Bangalore,Regular,Restaurant_271,Chinese,3.8,4,2023,Tuesday,High Spend,2,New User
3012,2392,420,2023-07-29,1025.46,User_2392,Bangalore,Gold,Restaurant_420,Italian,4.0,7,2023,Saturday,Premium Spend,3,Returning User
3013,418,398,2023-08-03,474.51,User_418,Bangalore,Regular,Restaurant_398,Indian,3.0,8,2023,Thursday,Mid Spend,6,Loyal User
3014,562,33,2023-02-05,195.38,User_562,Bangalore,Gold,Restaurant_33,Italian,4.2,2,2023,Sunday,Low Spend,4,Returning User
3015,643,192,2023-08-31,242.12,User_643,Pune,Gold,Restaurant_192,Italian,4.3,8,2023,Thursday,Mid Spend,6,Loyal User
3016,1265,111,2023-01-17,1075.21,User_1265,Bangalore,Regular,Restaurant_111,Mexican,4.2,1,2023,Tuesday,Premium Spend,4,Returning User
3017,601,12,2023-12-12,513.64,User_601,Hyderabad,Regular,Restaurant_12,Mexican,3.4,12,2023,Tuesday,High Spend,8,Loyal User
3018,1271,398,2023-04-02,741.33,User_1271,Pune,Gold,Restaurant_398,Indian,3.0,4,2023,Sunday,High Spend,3,Returning User
3019,961,140,2023-03-15,1091.02,User_961,Bangalore,Regular,Restaurant_140,Italian,3.3,3,2023,Wednesday,Premium Spend,4,Returning User
3020,4,236,2023-01-17,1072.58,User_4,Bangalore,Regular,Restaurant_236,Italian,4.2,1,2023,Tuesday,Premium Spend,4,Returning User
3021,1161,29,2023-01-29,697.75,User_1161,Hyderabad,Gold,Restaurant_29,Italian,3.0,1,2023,Sunday,High Spend,2,New User
3022,382,266,2023-08-21,457.84,User_382,Bangalore,Regular,Restaurant_266,Italian,3.9,8,2023,Monday,Mid Spend,2,New User
3023,1985,217,2023-09-30,826.04,User_1985,Chennai,Gold,Restaurant_217,Indian,4.8,9,2023,Saturday,High Spend,5,Returning User
3024,1635,425,2023-06-10,1323.46,User_1635,Bangalore,Gold,Restaurant_425,Chinese,4.2,6,2023,Saturday,Premium Spend,8,Loyal User
3025,2321,96,2023-11-16,359.84,User_2321,Bangalore,Gold,Restaurant_96,Mexican,4.4,11,2023,Thursday,Mid Spend,5,Returning User
3026,928,152,2023-12-29,1424.76,User_928,Bangalore,Regular,Restaurant_152,Indian,4.8,12,2023,Friday,Premium Spend,4,Returning User
3027,2571,323,2023-11-25,163.42,User_2571,Pune,Gold,Restaurant_323,Mexican,4.6,11,2023,Saturday,Low Spend,3,Returning User
3028,532,319,2023-09-10,194.53,User_532,Hyderabad,Gold,Restaurant_319,Indian,3.1,9,2023,Sunday,Low Spend,4,Returning User
3029,704,296,2023-11-03,1304.93,User_704,Chennai,Regular,Restaurant_296,Italian,3.8,11,2023,Friday,Premium Spend,5,Returning User
3030,1920,393,2023-11-07,744.85,User_1920,Chennai,Gold,Restaurant_393,Italian,4.1,11,2023,Tuesday,High Spend,2,New User
3031,1337,373,2023-04-02,295.48,User_1337,Bangalore,Regular,Restaurant_373,Indian,3.6,4,2023,Sunday,Mid Spend,11,Loyal User
3032,282,96,2023-09-23,852.03,User_282,Chennai,Gold,Restaurant_96,Mexican,4.4,9,2023,Saturday,High Spend,3,Returning User
3033,2694,481,2023-11-10,799.35,User_2694,Bangalore,Regular,Restaurant_481,Indian,4.2,11,2023,Friday,High Spend,8,Loyal User
3034,2360,36,2023-12-03,601.7,User_2360,Bangalore,Regular,Restaurant_36,Italian,3.5,12,2023,Sunday,High Spend,5,Returning User
3035,1566,500,2023-12-18,1096.09,User_1566,Pune,Regular,Restaurant_500,Chinese,3.2,12,2023,Monday,Premium Spend,5,Returning User
3036,2017,178,2023-07-15,281.1,User_2017,Chennai,Gold,Restaurant_178,Mexican,3.1,7,2023,Saturday,Mid Spend,6,Loyal User
3037,1067,301,2023-08-12,772.29,User_1067,Bangalore,Regular,Restaurant_301,Italian,4.8,8,2023,Saturday,High Spend,3,Returning User
3038,279,186,2023-10-28,613.67,User_279,Pune,Gold,Restaurant_186,Indian,4.3,10,2023,Saturday,High Spend,4,Returning User
3039,337,375,2023-04-07,916.3,User_337,Pune,Gold,Restaurant_375,Chinese,4.3,4,2023,Friday,High Spend,3,Returning User
3040,1388,142,2023-12-18,498.9,User_1388,Bangalore,Gold,Restaurant_142,Indian,4.6,12,2023,Monday,Mid Spend,2,New User
3041,852,437,2023-11-19,883.37,User_852,Bangalore,Gold,Restaurant_437,Indian,3.3,11,2023,Sunday,High Spend,4,Returning User
3042,2709,132,2023-04-29,374.27,User_2709,Bangalore,Gold,Restaurant_132,Indian,3.7,4,2023,Saturday,Mid Spend,3,Returning User
3043,1009,338,2023-08-05,1499.43,User_1009,Pune,Regular,Restaurant_338,Mexican,4.5,8,2023,Saturday,Premium Spend,5,Returning User
3044,2375,56,2023-07-15,1390.24,User_2375,Pune,Gold,Restaurant_56,Italian,3.2,7,2023,Saturday,Premium Spend,7,Loyal User
3045,1568,103,2023-02-13,125.38,User_1568,Hyderabad,Gold,Restaurant_103,Mexican,4.9,2,2023,Monday,Low Spend,3,Returning User
3046,553,364,2023-02-14,533.99,User_553,Pune,Gold,Restaurant_364,Mexican,3.4,2,2023,Tuesday,High Spend,6,Loyal User
3047,394,99,2023-10-01,433.65,User_394,Pune,Gold,Restaurant_99,Italian,4.0,10,2023,Sunday,Mid Spend,3,Returning User
3048,2118,407,2023-06-16,123.8,User_2118,Chennai,Regular,Restaurant_407,Mexican,4.6,6,2023,Friday,Low Spend,3,Returning User
3049,1008,253,2023-05-22,983.78,User_1008,Pune,Regular,Restaurant_253,Italian,4.6,5,2023,Monday,High Spend,2,New User
3050,912,272,2023-12-18,691.85,User_912,Bangalore,Regular,Restaurant_272,Indian,4.8,12,2023,Monday,High Spend,3,Returning User
3051,493,226,2023-11-16,640.84,User_493,Bangalore,Gold,Restaurant_226,Indian,3.2,11,2023,Thursday,High Spend,6,Loyal User
3052,2726,74,2023-04-27,140.27,User_2726,Bangalore,Regular,Restaurant_74,Chinese,4.3,4,2023,Thursday,Low Spend,4,Returning User
3053,2678,233,2023-02-05,629.37,User_2678,Hyderabad,Regular,Restaurant_233,Italian,4.5,2,2023,Sunday,High Spend,3,Returning User
3054,660,14,2023-05-11,857.89,User_660,Chennai,Gold,Restaurant_14,Indian,3.8,5,2023,Thursday,High Spend,5,Returning User
3055,1941,344,2023-10-28,444.22,User_1941,Chennai,Gold,Restaurant_344,Indian,4.8,10,2023,Saturday,Mid Spend,1,New User
3056,705,364,2023-07-07,269.61,User_705,Bangalore,Regular,Restaurant_364,Mexican,3.4,7,2023,Friday,Mid Spend,7,Loyal User
3057,450,113,2023-07-11,977.78,User_450,Bangalore,Regular,Restaurant_113,Chinese,5.0,7,2023,Tuesday,High Spend,3,Returning User
3058,2441,361,2023-07-28,186.72,User_2441,Bangalore,Regular,Restaurant_361,Indian,4.5,7,2023,Friday,Low Spend,2,New User
3059,998,411,2023-05-05,1107.33,User_998,Bangalore,Regular,Restaurant_411,Indian,4.3,5,2023,Friday,Premium Spend,9,Loyal User
3060,1390,431,2023-04-27,211.59,User_1390,Pune,Regular,Restaurant_431,Mexican,4.6,4,2023,Thursday,Mid Spend,3,Returning User
3061,1643,287,2023-12-28,288.89,User_1643,Chennai,Regular,Restaurant_287,Chinese,4.7,12,2023,Thursday,Mid Spend,6,Loyal User
3062,1910,446,2023-06-24,104.29,User_1910,Chennai,Regular,Restaurant_446,Indian,4.9,6,2023,Saturday,Low Spend,4,Returning User
3063,1325,193,2023-09-30,1004.46,User_1325,Bangalore,Gold,Restaurant_193,Chinese,3.8,9,2023,Saturday,Premium Spend,3,Returning User
3064,1380,313,2023-05-15,1224.68,User_1380,Hyderabad,Regular,Restaurant_313,Indian,3.9,5,2023,Monday,Premium Spend,3,Returning User
3065,1136,277,2023-06-18,1477.94,User_1136,Hyderabad,Gold,Restaurant_277,Mexican,3.3,6,2023,Sunday,Premium Spend,4,Returning User
3066,2091,465,2023-10-11,1017.29,User_2091,Chennai,Gold,Restaurant_465,Italian,4.9,10,2023,Wednesday,Premium Spend,9,Loyal User
3067,877,120,2023-12-15,1299.27,User_877,Pune,Gold,Restaurant_120,Italian,3.2,12,2023,Friday,Premium Spend,6,Loyal User
3068,359,292,2023-09-20,284.24,User_359,Chennai,Regular,Restaurant_292,Mexican,4.0,9,2023,Wednesday,Mid Spend,3,Returning User
3069,2683,355,2023-11-01,1022.79,User_2683,Pune,Gold,Restaurant_355,Indian,4.2,11,2023,Wednesday,Premium Spend,4,Returning User
3070,2688,396,2023-10-30,294.67,User_2688,Bangalore,Regular,Restaurant_396,Mexican,4.8,10,2023,Monday,Mid Spend,4,Returning User
3071,2586,104,2023-05-09,1289.19,User_2586,Hyderabad,Regular,Restaurant_104,Chinese,4.9,5,2023,Tuesday,Premium Spend,10,Loyal User
3072,1540,383,2023-12-08,981.63,User_1540,Bangalore,Regular,Restaurant_383,Indian,3.1,12,2023,Friday,High Spend,3,Returning User
3073,2850,320,2023-06-17,245.61,User_2850,Hyderabad,Gold,Restaurant_320,Italian,4.1,6,2023,Saturday,Mid Spend,6,Loyal User
3074,300,179,2023-10-27,318.67,User_300,Chennai,Regular,Restaurant_179,Italian,3.5,10,2023,Friday,Mid Spend,3,Returning User
3075,859,493,2023-07-30,441.18,User_859,Hyderabad,Gold,Restaurant_493,Mexican,4.2,7,2023,Sunday,Mid Spend,4,Returning User
3076,502,78,2023-05-05,305.08,User_502,Pune,Regular,Restaurant_78,Indian,3.5,5,2023,Friday,Mid Spend,5,Returning User
3077,1876,207,2023-04-15,1043.9,User_1876,Chennai,Gold,Restaurant_207,Italian,3.3,4,2023,Saturday,Premium Spend,3,Returning User
3078,1755,169,2023-12-06,225.97,User_1755,Hyderabad,Regular,Restaurant_169,Italian,4.2,12,2023,Wednesday,Mid Spend,4,Returning User
3079,2776,410,2023-03-23,1425.7,User_2776,Chennai,Gold,Restaurant_410,Italian,3.6,3,2023,Thursday,Premium Spend,4,Returning User
3080,523,369,2023-04-13,1138.47,User_523,Chennai,Regular,Restaurant_369,Italian,3.0,4,2023,Thursday,Premium Spend,4,Returning User
3081,1674,438,2023-07-24,306.05,User_1674,Pune,Regular,Restaurant_438,Italian,3.2,7,2023,Monday,Mid Spend,2,New User
3082,28,8,2023-06-26,674.61,User_28,Pune,Regular,Restaurant_8,Indian,4.8,6,2023,Monday,High Spend,3,Returning User
3083,1232,458,2023-12-15,483.75,User_1232,Pune,Gold,Restaurant_458,Italian,4.8,12,2023,Friday,Mid Spend,4,Returning User
3084,2021,67,2023-10-10,437.7,User_2021,Pune,Gold,Restaurant_67,Mexican,4.1,10,2023,Tuesday,Mid Spend,4,Returning User
3085,2429,179,2023-08-27,1497.42,User_2429,Bangalore,Regular,Restaurant_179,Italian,3.5,8,2023,Sunday,Premium Spend,1,New User
3086,961,59,2023-02-21,1153.94,User_961,Bangalore,Regular,Restaurant_59,Chinese,4.6,2,2023,Tuesday,Premium Spend,4,Returning User
3087,1431,384,2023-07-10,629.15,User_1431,Bangalore,Regular,Restaurant_384,Mexican,4.6,7,2023,Monday,High Spend,4,Returning User
3088,222,472,2023-05-26,1365.24,User_222,Chennai,Gold,Restaurant_472,Chinese,4.3,5,2023,Friday,Premium Spend,4,Returning User
3089,201,395,2023-04-11,161.92,User_201,Chennai,Gold,Restaurant_395,Mexican,4.0,4,2023,Tuesday,Low Spend,2,New User
3090,1673,494,2023-11-11,1299.95,User_1673,Chennai,Regular,Restaurant_494,Mexican,4.3,11,2023,Saturday,Premium Spend,7,Loyal User
3091,881,18,2023-02-13,834.53,User_881,Hyderabad,Regular,Restaurant_18,Italian,4.5,2,2023,Monday,High Spend,5,Returning User
3092,1176,187,2023-10-30,319.89,User_1176,Chennai,Gold,Restaurant_187,Chinese,3.8,10,2023,Monday,Mid Spend,6,Loyal User
3093,688,363,2023-12-06,979.81,User_688,Hyderabad,Gold,Restaurant_363,Italian,4.9,12,2023,Wednesday,High Spend,6,Loyal User
3094,561,133,2023-09-13,610.64,User_561,Bangalore,Regular,Restaurant_133,Italian,4.5,9,2023,Wednesday,High Spend,4,Returning User
3095,931,15,2023-01-17,1002.68,User_931,Pune,Regular,Restaurant_15,Chinese,4.6,1,2023,Tuesday,Premium Spend,5,Returning User
3096,662,187,2023-10-09,1307.62,User_662,Hyderabad,Regular,Restaurant_187,Chinese,3.8,10,2023,Monday,Premium Spend,4,Returning User
3097,369,185,2023-07-23,359.76,User_369,Bangalore,Gold,Restaurant_185,Mexican,4.5,7,2023,Sunday,Mid Spend,5,Returning User
3098,928,231,2023-12-28,882.99,User_928,Bangalore,Regular,Restaurant_231,Indian,4.1,12,2023,Thursday,High Spend,4,Returning User
3099,2902,438,2023-05-22,836.44,User_2902,Hyderabad,Regular,Restaurant_438,Italian,3.2,5,2023,Monday,High Spend,4,Returning User
3100,1199,363,2023-06-18,267.42,User_1199,Pune,Gold,Restaurant_363,Italian,4.9,6,2023,Sunday,Mid Spend,6,Loyal User
3101,1370,71,2023-08-28,310.52,User_1370,Hyderabad,Regular,Restaurant_71,Indian,3.7,8,2023,Monday,Mid Spend,2,New User
3102,1924,134,2023-09-29,745.87,User_1924,Pune,Regular,Restaurant_134,Mexican,4.3,9,2023,Friday,High Spend,3,Returning User
3103,461,124,2023-04-12,1451.09,User_461,Bangalore,Gold,Restaurant_124,Mexican,3.5,4,2023,Wednesday,Premium Spend,4,Returning User
3104,1032,312,2023-03-11,1257.43,User_1032,Bangalore,Regular,Restaurant_312,Chinese,3.1,3,2023,Saturday,Premium Spend,4,Returning User
3105,51,333,2023-04-09,197.83,User_51,Hyderabad,Regular,Restaurant_333,Chinese,3.1,4,2023,Sunday,Low Spend,6,Loyal User
3106,73,50,2023-06-16,121.69,User_73,Chennai,Regular,Restaurant_50,Mexican,4.8,6,2023,Friday,Low Spend,3,Returning User
3107,1265,367,2023-02-18,1272.78,User_1265,Bangalore,Regular,Restaurant_367,Indian,4.6,2,2023,Saturday,Premium Spend,4,Returning User
3108,2210,155,2023-03-20,826.45,User_2210,Bangalore,Regular,Restaurant_155,Mexican,3.1,3,2023,Monday,High Spend,6,Loyal User
3109,58,273,2023-09-05,336.55,User_58,Bangalore,Regular,Restaurant_273,Indian,3.9,9,2023,Tuesday,Mid Spend,6,Loyal User
3110,2681,271,2023-09-24,1300.19,User_2681,Chennai,Gold,Restaurant_271,Chinese,3.8,9,2023,Sunday,Premium Spend,5,Returning User
3111,639,309,2023-04-27,1201.2,User_639,Hyderabad,Gold,Restaurant_309,Indian,4.5,4,2023,Thursday,Premium Spend,3,Returning User
3112,2002,173,2023-05-25,426.43,User_2002,Pune,Gold,Restaurant_173,Chinese,3.7,5,2023,Thursday,Mid Spend,2,New User
3113,452,454,2023-04-19,1076.33,User_452,Bangalore,Gold,Restaurant_454,Italian,4.5,4,2023,Wednesday,Premium Spend,7,Loyal User
3114,105,348,2023-12-27,182.85,User_105,Hyderabad,Gold,Restaurant_348,Italian,3.0,12,2023,Wednesday,Low Spend,7,Loyal User
3115,2347,91,2023-06-07,207.81,User_2347,Hyderabad,Regular,Restaurant_91,Italian,4.8,6,2023,Wednesday,Mid Spend,6,Loyal User
3116,776,314,2023-02-09,395.11,User_776,Bangalore,Gold,Restaurant_314,Indian,4.1,2,2023,Thursday,Mid Spend,2,New User
3117,1715,215,2023-10-12,1471.11,User_1715,Pune,Regular,Restaurant_215,Mexican,4.4,10,2023,Thursday,Premium Spend,5,Returning User
3118,2826,169,2023-04-28,1341.79,User_2826,Chennai,Gold,Restaurant_169,Italian,4.2,4,2023,Friday,Premium Spend,3,Returning User
3119,669,91,2023-09-06,1259.36,User_669,Chennai,Gold,Restaurant_91,Italian,4.8,9,2023,Wednesday,Premium Spend,8,Loyal User
3120,1165,481,2023-03-04,116.92,User_1165,Chennai,Regular,Restaurant_481,Indian,4.2,3,2023,Saturday,Low Spend,3,Returning User
3121,1448,352,2023-06-01,1010.44,User_1448,Chennai,Regular,Restaurant_352,Italian,4.7,6,2023,Thursday,Premium Spend,6,Loyal User
3122,1594,373,2023-11-28,1098.74,User_1594,Bangalore,Regular,Restaurant_373,Indian,3.6,11,2023,Tuesday,Premium Spend,6,Loyal User
3123,2130,284,2023-05-30,1124.18,User_2130,Pune,Gold,Restaurant_284,Indian,4.7,5,2023,Tuesday,Premium Spend,3,Returning User
3124,1555,198,2023-10-01,1016.55,User_1555,Pune,Gold,Restaurant_198,Mexican,4.1,10,2023,Sunday,Premium Spend,3,Returning User
3125,2529,199,2023-08-31,577.6,User_2529,Bangalore,Regular,Restaurant_199,Italian,3.4,8,2023,Thursday,High Spend,2,New User
3126,2916,344,2023-11-01,349.85,User_2916,Bangalore,Regular,Restaurant_344,Indian,4.8,11,2023,Wednesday,Mid Spend,4,Returning User
3127,1649,171,2023-11-12,1056.86,User_1649,Chennai,Gold,Restaurant_171,Mexican,3.6,11,2023,Sunday,Premium Spend,7,Loyal User
3128,2628,392,2023-09-23,930.48,User_2628,Hyderabad,Regular,Restaurant_392,Italian,3.3,9,2023,Saturday,High Spend,1,New User
3129,2876,420,2023-02-02,243.02,User_2876,Hyderabad,Gold,Restaurant_420,Italian,4.0,2,2023,Thursday,Mid Spend,4,Returning User
3130,2398,21,2023-01-08,1456.89,User_2398,Bangalore,Gold,Restaurant_21,Indian,3.5,1,2023,Sunday,Premium Spend,6,Loyal User
3131,280,311,2023-02-03,1249.49,User_280,Bangalore,Gold,Restaurant_311,Italian,4.7,2,2023,Friday,Premium Spend,5,Returning User
3132,1057,21,2023-08-23,1081.49,User_1057,Hyderabad,Regular,Restaurant_21,Indian,3.5,8,2023,Wednesday,Premium Spend,4,Returning User
3133,1042,251,2023-11-10,1157.75,User_1042,Pune,Gold,Restaurant_251,Chinese,3.9,11,2023,Friday,Premium Spend,5,Returning User
3134,2520,480,2023-08-30,1143.94,User_2520,Hyderabad,Gold,Restaurant_480,Chinese,4.0,8,2023,Wednesday,Premium Spend,6,Loyal User
3135,2041,492,2023-07-19,747.49,User_2041,Pune,Regular,Restaurant_492,Italian,4.0,7,2023,Wednesday,High Spend,3,Returning User
3136,2810,143,2023-05-24,1291.26,User_2810,Bangalore,Regular,Restaurant_143,Chinese,4.0,5,2023,Wednesday,Premium Spend,4,Returning User
3137,2921,487,2023-07-16,312.39,User_2921,Hyderabad,Regular,Restaurant_487,Chinese,4.8,7,2023,Sunday,Mid Spend,2,New User
3138,1813,11,2023-12-24,573.17,User_1813,Hyderabad,Regular,Restaurant_11,Chinese,4.9,12,2023,Sunday,High Spend,5,Returning User
3139,2462,266,2023-06-19,1385.63,User_2462,Chennai,Gold,Restaurant_266,Italian,3.9,6,2023,Monday,Premium Spend,7,Loyal User
3140,2515,461,2023-07-18,1165.08,User_2515,Pune,Regular,Restaurant_461,Italian,4.6,7,2023,Tuesday,Premium Spend,6,Loyal User
3141,2134,93,2023-10-12,519.43,User_2134,Hyderabad,Regular,Restaurant_93,Chinese,4.9,10,2023,Thursday,High Spend,5,Returning User
3142,1147,68,2023-09-18,685.03,User_1147,Hyderabad,Regular,Restaurant_68,Italian,4.1,9,2023,Monday,High Spend,5,Returning User
3143,1511,487,2023-05-11,183.57,User_1511,Chennai,Regular,Restaurant_487,Chinese,4.8,5,2023,Thursday,Low Spend,4,Returning User
3144,1812,481,2024-01-01,589.22,User_1812,Bangalore,Gold,Restaurant_481,Indian,4.2,1,2024,Monday,High Spend,1,New User
3145,144,477,2023-03-21,962.52,User_144,Pune,Regular,Restaurant_477,Indian,4.1,3,2023,Tuesday,High Spend,2,New User
3146,2472,137,2023-08-23,192.53,User_2472,Bangalore,Gold,Restaurant_137,Indian,3.2,8,2023,Wednesday,Low Spend,5,Returning User
3147,2637,176,2023-01-11,1256.79,User_2637,Hyderabad,Regular,Restaurant_176,Italian,4.0,1,2023,Wednesday,Premium Spend,6,Loyal User
3148,1486,263,2023-10-13,1215.61,User_1486,Hyderabad,Regular,Restaurant_263,Indian,4.4,10,2023,Friday,Premium Spend,3,Returning User
3149,1491,297,2023-12-04,713.23,User_1491,Bangalore,Regular,Restaurant_297,Italian,4.8,12,2023,Monday,High Spend,2,New User
3150,1923,474,2023-05-26,301.25,User_1923,Chennai,Regular,Restaurant_474,Mexican,3.5,5,2023,Friday,Mid Spend,4,Returning User
3151,113,263,2023-11-29,161.51,User_113,Chennai,Gold,Restaurant_263,Indian,4.4,11,2023,Wednesday,Low Spend,2,New User
3152,1075,262,2023-10-13,832.87,User_1075,Bangalore,Regular,Restaurant_262,Chinese,4.9,10,2023,Friday,High Spend,3,Returning User
3153,1420,332,2023-03-20,220.79,User_1420,Pune,Gold,Restaurant_332,Chinese,4.8,3,2023,Monday,Mid Spend,4,Returning User
3154,2347,167,2023-09-04,889.25,User_2347,Hyderabad,Regular,Restaurant_167,Italian,4.7,9,2023,Monday,High Spend,6,Loyal User
3155,772,270,2023-10-18,230.68,User_772,Bangalore,Gold,Restaurant_270,Mexican,3.8,10,2023,Wednesday,Mid Spend,8,Loyal User
3156,1200,431,2023-12-13,883.6,User_1200,Hyderabad,Regular,Restaurant_431,Mexican,4.6,12,2023,Wednesday,High Spend,2,New User
3157,1358,243,2023-08-06,445.22,User_1358,Chennai,Regular,Restaurant_243,Chinese,4.8,8,2023,Sunday,Mid Spend,3,Returning User
3158,356,430,2023-03-22,883.34,User_356,Pune,Gold,Restaurant_430,Mexican,4.1,3,2023,Wednesday,High Spend,5,Returning User
3159,2948,103,2023-04-20,1209.19,User_2948,Hyderabad,Gold,Restaurant_103,Mexican,4.9,4,2023,Thursday,Premium Spend,2,New User
